-83584.74,-110220.1,-118872.3,-116507.7,-104951.2,-104794.5,-106840.4,-109047.4,0.0,0.248
-81724.16,-107712.3,-117186.7,-114663.8,-102648.2,-102981.0,-105002.7,-107148.8,0.0,0.252
-79800.76,-104038.1,-113976.3,-111405.4,-98817.58,-99028.91,-101966.5,-103556.6,0.0,0.256
-80557.72,-103092.3,-111462.4,-109108.2,-97932.94,-96633.69,-99973.59,-101468.2,0.0,0.26
-81678.34,-103641.4,-110536.5,-108324.0,-98952.49,-96616.7,-99306.43,-101271.0,0.0,0.264
-79987.52,-101551.0,-109077.5,-106724.2,-97158.85,-95300.97,-97709.81,-99753.59,0.0,0.268
-77393.26,-97521.96,-105896.2,-103439.1,-92975.73,-91366.53,-94595.23,-96095.38,0.0,0.272
-77414.05,-95822.16,-102962.5,-100694.8,-91236.68,-88368.8,-92174.88,-93439.3,0.0,0.276
-78634.88,-96321.64,-101739.8,-99668.13,-92169.96,-88107.09,-91342.2,-93033.88,0.0,0.28
-77321.57,-94753.58,-100476.6,-98310.96,-90978.22,-87259.28,-90004.54,-91907.15,0.0,0.28400000000000003
-74372.64,-90695.48,-97496.8,-95194.41,-86807.73,-83608.73,-87003.61,-88434.46,0.0,0.28800000000000003
-73638.08,-88313.61,-94305.66,-92153.2,-84303.43,-80169.33,-84267.71,-85350.27,0.0,0.292
-74761.25,-88566.6,-92749.73,-90831.61,-84916.21,-79518.07,-83192.21,-84611.48,0.0,0.296
-73896.36,-87499.46,-91608.41,-89653.81,-84276.84,-79023.73,-82066.23,-83791.13,0.0,0.3
-70876.93,-83675.36,-88931.09,-86819.4,-80407.01,-75832.4,-79309.12,-80669.84,0.0,0.304
-69453.8,-80765.54,-85652.82,-83631.23,-77318.25,-72155.19,-76393.37,-77334.45,0.0,0.308
-70300.46,-80637.31,-83788.39,-82006.52,-77455.8,-71052.82,-75051.05,-76214.63,0.0,0.312
-69863.73,-79982.99,-82703.12,-80939.84,-77252.8,-70771.93,-74079.09,-75602.66,0.0,0.316
-67019.3,-76583.97,-80379.49,-78459.37,-73893.39,-68135.25,-71650.52,-72934.78,0.0,0.32
-65054.11,-73339.41,-77166.16,-75278.05,-70452.31,-64433.03,-68693.08,-69529.06,0.0,0.324
-65489.34,-72744.27,-75037.67,-73375.02,-70024.79,-62879.36,-67080.95,-68014.55,0.0,0.328
-65372.4,-72347.44,-73918.05,-72327.0,-70065.13,-62643.7,-66165.52,-67466.67,0.0,0.332
-62863.36,-69469.15,-71924.34,-70202.95,-67302.3,-60557.92,-64080.24,-65266.69,0.0,0.336
-60542.68,-66102.62,-68888.47,-67160.52,-63747.41,-57020.07,-61211.28,-61967.87,0.0,0.34
-60499.59,-65036.91,-66568.84,-65044.15,-62758.18,-55088.29,-59380.39,-60123.7,0.0,0.34400000000000003
-60557.15,-64739.77,-65349.97,-63938.09,-62855.42,-54767.25,-58451.53,-59531.14,0.0,0.34800000000000003
-58455.96,-62391.45,-63630.04,-62119.27,-60686.02,-53170.96,-56688.74,-57756.84,0.0,0.352
-55962.09,-59081.11,-60847.7,-59293.49,-57224.0,-49938.52,-54005.18,-54689.45,0.0,0.356
-55437.84,-57593.19,-58435.45,-57042.23,-55744.23,-47739.05,-52024.11,-52602.63,0.0,0.36
-55534.12,-57263.25,-57104.49,-55844.95,-55749.83,-47243.7,-51032.27,-51888.05,0.0,0.364
-53864.67,-55414.54,-55613.66,-54290.71,-54122.09,-46041.93,-49549.31,-50472.98,0.0,0.368
-51385.3,-52333.25,-53145.66,-51757.2,-50934.72,-43210.73,-47123.75,-47735.33,0.0,0.372
-50446.08,-50538.98,-50746.04,-49473.17,-49094.69,-40877.82,-45075.46,-45522.96,0.0,0.376
-50461.7,-50078.33,-49301.89,-48169.37,-48896.95,-40162.34,-43988.45,-44642.41,0.0,0.38
-49180.23,-48632.28,-47964.09,-46809.28,-47693.55,-39235.48,-42716.53,-43488.64,0.0,0.384
-46857.48,-45873.85,-45811.77,-44594.49,-44885.59,-36840.92,-40580.5,-41121.66,0.0,0.388
-45605.5,-43894.16,-43506.89,-42374.4,-42835.73,-34508.3,-38553.95,-38903.37,0.0,0.392
-45458.29,-43251.21,-41973.92,-40981.98,-42387.07,-33578.18,-37381.01,-37864.36,0.0,0.396
-44480.27,-42103.79,-40726.51,-39745.78,-41482.41,-32813.75,-36260.91,-36884.95,0.0,0.4
-42394.53,-39717.87,-38865.57,-37826.73,-39098.63,-30840.08,-34414.95,-34885.92,0.0,0.404
-40937.92,-37678.4,-36722.68,-35732.73,-36982.87,-28616.43,-32476.05,-32752.47,0.0,0.40800000000000003
-40588.88,-36848.54,-35156.07,-34288.75,-36281.78,-27509.74,-31230.38,-31574.09,0.0,0.41200000000000003
-39832.61,-35904.59,-33976.41,-33139.89,-35556.73,-26819.02,-30202.53,-30684.73,0.0,0.41600000000000004
-38041.98,-33904.56,-32386.95,-31497.99,-33594.16,-25225.0,-28624.57,-29019.02,0.0,0.42
-36504.11,-31917.36,-30452.83,-29580.21,-31536.26,-23197.01,-26830.33,-27044.83,0.0,0.424
-35948.61,-30916.53,-28890.78,-28117.79,-30612.31,-21975.08,-25550.38,-25775.68,0.0,0.428
-35314.37,-30070.89,-27733.54,-27011.46,-29956.65,-21292.16,-24578.5,-24921.25,0.0,0.432
-33813.31,-28415.95,-26351.84,-25603.58,-28371.0,-20012.56,-23241.53,-23547.52,0.0,0.436
-32291.54,-26570.89,-24638.41,-23900.43,-26476.06,-18235.3,-21639.07,-21796.41,0.0,0.44
-31557.28,-25460.46,-23131.75,-22478.18,-25405.64,-16974.79,-20374.96,-20505.43,0.0,0.444
-30963.0,-24651.44,-21992.24,-21399.36,-24750.89,-16263.72,-19433.11,-19649.79,0.0,0.448
-29712.32,-23282.04,-20771.54,-20168.89,-23466.6,-15214.79,-18281.12,-18493.02,0.0,0.452
-28272.86,-21623.27,-19274.46,-18670.69,-21780.07,-13691.85,-16867.96,-16966.84,0.0,0.456
-27404.89,-20456.2,-17864.01,-17317.48,-20627.83,-12450.33,-15651.57,-15703.35,0.0,0.46
-26804.63,-19647.13,-16756.95,-16264.25,-19932.37,-11701.89,-14734.34,-14841.64,0.0,0.464
-25774.63,-18510.46,-15671.75,-15181.35,-18880.43,-10823.12,-13734.42,-13855.88,0.0,0.468
-24483.01,-17072.21,-14384.61,-13893.88,-17435.37,-9555.621,-12515.06,-12560.06,0.0,0.47200000000000003
-23549.23,-15914.76,-13100.78,-12655.41,-16282.28,-8396.652,-11382.63,-11375.43,0.0,0.47600000000000003
-22912.64,-15090.13,-12034.27,-11644.02,-15539.01,-7624.865,-10491.07,-10511.72,0.0,0.48
-22039.54,-14120.23,-11043.96,-10670.55,-14647.58,-6857.865,-9603.839,-9644.561,0.0,0.484
-20908.38,-12902.53,-9935.849,-9562.625,-13438.8,-5817.531,-8563.142,-8558.929,0.0,0.488
-19962.97,-11813.61,-8797.937,-8451.1,-12348.95,-4783.512,-7543.241,-7492.946,0.0,0.492
-19284.48,-10982.67,-7797.831,-7492.605,-11572.06,-4015.272,-6694.188,-6650.484,0.0,0.496
-18521.68,-10127.66,-6891.36,-6607.646,-10784.36,-3320.353,-5894.501,-5865.676,0.0,0.5
-17557.39,-9110.786,-5942.212,-5664.914,-9789.592,-2470.558,-5009.927,-4956.014,0.0,0.504
-16654.29,-8128.613,-4960.783,-4703.545,-8811.479,-1586.975,-4117.874,-4026.158,0.0,0.508
-15946.31,-7311.559,-4048.641,-3824.976,-8029.876,-858.234,-3330.938,-3228.506,0.0,0.512
-15252.04,-6535.92,-3216.174,-3016.721,-7304.965,-218.587,-2607.113,-2508.21,0.0,0.516
-14437.08,-5689.71,-2393.062,-2204.326,-6484.541,478.256,-1858.087,-1748.26,0.0,0.52
-13611.59,-4835.729,-1554.459,-1379.876,-5638.203,1209.975,-1097.515,-965.441,0.0,0.524
-12896.95,-4056.352,-738.136,-587.77,-4878.625,1879.004,-384.826,-236.779,0.0,0.528
-12243.17,-3334.988,26.029,152.804,-4188.75,2482.664,277.237,432.103,0.0,0.532
-11553.21,-2625.48,745.034,855.247,-3501.811,3072.837,921.757,1080.718,0.0,0.536
-10828.53,-1910.932,1446.028,1541.38,-2799.344,3665.124,1561.698,1727.98,0.0,0.54
-10133.54,-1196.879,2148.851,2225.802,-2100.636,4250.502,2190.024,2370.908,0.0,0.544
-9502.308,-520.133,2835.129,2891.089,-1445.211,4810.823,2789.831,2985.864,0.0,0.548
-8905.584,86.621,3465.46,3502.738,-859.171,5316.587,3343.979,3543.079,0.0,0.552
-8285.329,669.392,4047.557,4072.137,-293.485,5779.802,3867.66,4063.014,0.0,0.556
-7634.685,1296.46,4636.854,4651.925,321.929,6263.415,4399.92,4604.128,0.0,0.56
-7024.477,1924.536,5241.478,5243.182,943.236,6771.812,4936.054,5159.718,0.0,0.5640000000000001
-6495.905,2456.134,5798.359,5782.198,1465.077,7219.924,5424.183,5652.983,0.0,0.5680000000000001
-5973.814,2926.336,6285.712,6255.745,1918.722,7584.674,5858.331,6076.025,0.0,0.5720000000000001
-5383.925,3458.875,6772.138,6735.363,2438.411,7966.673,6299.83,6519.889,0.0,0.5760000000000001
-4795.679,4034.799,7296.076,7249.007,3013.039,8411.567,6768.038,7011.559,0.0,0.58
-4313.726,4508.865,7787.777,7720.47,3485.742,8809.89,7194.9,7450.608,0.0,0.584
-3882.998,4877.705,8191.975,8106.0,3841.801,9092.054,7545.348,7787.555,0.0,0.588
-3373.899,5301.72,8575.724,8483.484,4254.088,9371.003,7891.158,8126.725,0.0,0.592
-2821.704,5810.48,9009.584,8913.504,4766.689,9740.696,8282.962,8539.578,0.0,0.596
-2373.251,6238.826,9434.017,9323.351,5200.094,10092.02,8649.782,8924.455,0.0,0.6
-2015.605,6533.037,9766.697,9638.908,5481.647,10309.99,8929.064,9192.813,0.0,0.604
-1590.373,6858.331,10058.16,9925.799,5791.035,10495.55,9189.278,9441.516,0.0,0.608
-1084.226,7294.509,10402.44,10271.6,6230.361,10784.39,9505.441,9776.577,0.0,0.612
-657.643,7685.104,10764.54,10624.08,6630.108,11093.09,9818.438,10113.5,0.0,0.616
-348.289,7928.377,11045.98,10888.51,6863.929,11272.98,10044.93,10333.02,0.0,0.62
1.092,8168.405,11267.81,11104.04,7087.085,11388.64,10233.69,10504.42,0.0,0.624
449.758,8525.073,11530.39,11369.22,7448.086,11597.69,10476.33,10758.22,0.0,0.628
845.521,8868.439,11825.55,11656.54,7811.049,11856.09,10738.41,11044.64,0.0,0.632
1107.022,9062.317,12052.66,11864.63,8009.513,12001.62,10924.73,11227.87,0.0,0.636
1376.542,9219.647,12207.11,12008.81,8156.894,12058.35,11056.3,11339.06,0.0,0.64
1757.296,9493.068,12389.21,12194.27,8434.555,12192.48,11230.86,11517.27,0.0,0.644
2123.305,9792.702,12617.79,12422.4,8754.794,12402.46,11440.33,11749.32,0.0,0.648
2355.095,9956.599,12797.39,12590.09,8927.37,12523.92,11587.03,11895.74,0.0,0.652
2560.818,10052.12,12898.0,12681.44,9014.207,12537.84,11668.04,11952.66,0.0,0.656
2872.672,10246.33,13009.35,12794.38,9209.805,12602.67,11779.71,12057.11,0.0,0.66
3203.415,10495.6,13173.37,12958.05,9479.797,12756.72,11937.72,12232.09,0.0,0.664
3414.125,10634.18,13310.84,13084.37,9632.623,12851.52,12051.12,12349.9,0.0,0.668
3572.607,10684.53,13373.33,13137.27,9678.407,12832.22,12093.52,12373.34,0.0,0.672
3823.308,10809.58,13431.79,13198.16,9803.483,12835.62,12149.31,12420.65,0.0,0.676
4120.487,11008.88,13542.15,13311.93,10022.14,12932.76,12255.23,12542.7,0.0,0.68
4318.86,11126.09,13643.63,13406.02,10157.89,13003.39,12336.42,12633.23,0.0,0.684
4441.432,11140.9,13673.3,13426.47,10172.72,12963.61,12346.47,12628.45,0.0,0.6880000000000001
4628.289,11197.93,13678.87,13433.2,10228.25,12915.46,12349.09,12620.21,0.0,0.6920000000000001
4874.981,11334.99,13725.89,13485.12,10381.55,12951.17,12396.58,12681.12,0.0,0.6960000000000001
5047.985,11422.37,13779.01,13534.23,10488.06,12985.84,12435.18,12733.13,0.0,0.7000000000000001
5135.482,11410.35,13774.34,13521.1,10478.64,12924.58,12412.14,12700.26,0.0,0.704
5264.531,11417.01,13739.79,13486.73,10483.93,12840.27,12376.45,12649.86,0.0,0.708
5465.166,11504.91,13740.58,13494.0,10586.16,12833.15,12385.03,12662.15,0.0,0.712
5623.479,11571.43,13759.79,13511.99,10673.15,12846.97,12399.23,12685.19,0.0,0.716
5697.674,11545.61,13735.21,13478.6,10654.02,12780.17,12361.63,12639.97,0.0,0.72
5788.507,11513.93,13674.19,13414.77,10621.4,12671.06,12299.94,12564.93,0.0,0.724
5946.127,11551.5,13633.73,13379.47,10670.78,12617.89,12270.2,12537.58,0.0,0.728
6081.687,11587.17,13614.13,13361.95,10728.8,12598.2,12254.75,12532.42,0.0,0.732
6136.326,11543.83,13563.66,13307.59,10698.81,12520.26,12200.72,12474.74,0.0,0.736
6184.141,11477.93,13475.72,13218.51,10636.13,12394.42,12117.53,12377.64,0.0,0.74
6289.877,11468.47,13397.87,13145.44,10636.92,12307.11,12055.4,12311.56,0.0,0.744
6395.183,11474.41,13343.34,13094.32,10663.16,12259.81,12011.52,12273.2,0.0,0.748
6433.606,11417.47,13270.17,13019.47,10621.36,12172.01,11937.41,12195.97,0.0,0.752
6451.316,11325.92,13161.61,12910.09,10535.85,12032.97,11831.39,12076.99,0.0,0.756
6517.344,11277.22,13055.6,12807.9,10497.66,11917.11,11741.06,11980.65,0.0,0.76
6599.136,11256.27,12972.44,12728.07,10496.59,11844.1,11674.98,11918.39,0.0,0.764
6629.197,11190.95,12879.98,12634.38,10448.15,11748.06,11590.22,11832.5,0.0,0.768
6628.665,11086.83,12756.88,12509.68,10351.31,11602.85,11472.82,11705.04,0.0,0.772
6661.024,11008.91,12630.04,12385.16,10282.09,11464.28,11359.08,11585.5,0.0,0.776
6715.709,10960.84,12522.98,12280.9,10251.44,11363.11,11266.14,11496.09,0.0,0.78
6736.157,10887.43,12416.77,12173.66,10194.51,11255.37,11165.76,11396.31,0.0,0.784
6725.147,10777.87,12288.18,12043.18,10093.62,11108.94,11039.67,11261.46,0.0,0.788
6733.574,10679.45,12150.63,11907.42,10003.85,10958.53,10910.22,11124.37,0.0,0.792
6765.914,10608.34,12026.71,11787.36,9947.893,10837.0,10796.99,11012.44,0.0,0.796
6776.185,10523.47,11906.31,11668.31,9878.99,10716.85,10682.5,10900.56,0.0,0.8
6753.031,10405.06,11767.48,11528.82,9770.66,10565.67,10547.39,10761.06,0.0,0.804
6735.886,10287.69,11616.84,11380.28,9661.433,10405.54,10406.45,10613.46,0.0,0.808
6740.479,10194.1,11474.55,11242.84,9580.315,10269.13,10280.15,10485.13,0.0,0.812
6735.634,10099.17,11338.51,11109.64,9499.43,10143.13,10159.98,10363.91,0.0,0.8160000000000001
6704.312,9980.362,11192.47,10963.91,9391.746,9998.554,10028.09,10226.19,0.0,0.8200000000000001
6671.148,9855.463,11036.68,10809.46,9277.518,9841.954,9888.238,10079.01,0.0,0.8240000000000001
6654.083,9745.065,10885.28,10661.0,9181.316,9697.151,9754.611,9942.381,0.0,0.8280000000000001
6633.753,9634.859,10739.01,10517.15,9087.184,9559.479,9623.764,9811.219,0.0,0.8320000000000001
6592.107,9505.62,10585.04,10365.16,8971.003,9407.044,9481.937,9666.948,0.0,0.836
6542.822,9367.029,10420.16,10204.36,8842.943,9241.206,9331.001,9511.979,0.0,0.84
6502.598,9236.514,10253.97,10044.6,8725.129,9081.468,9184.262,9362.88,0.0,0.844
6463.053,9110.095,10091.21,9887.777,8613.453,8930.777,9042.896,9220.153,0.0,0.848
6410.491,8975.119,9926.676,9727.361,8491.218,8775.397,8897.358,9071.381,0.0,0.852
6351.674,8835.702,9758.367,9561.973,8361.597,8613.397,8747.841,8916.667,0.0,0.856
6300.023,8703.771,9591.635,9397.068,8238.634,8455.861,8601.022,8764.79,0.0,0.86
6252.799,8577.801,9429.544,9235.724,8121.515,8305.097,8455.339,8614.802,0.0,0.864
6198.721,8447.151,9268.37,9074.971,7999.332,8152.373,8305.591,8460.805,0.0,0.868
6137.506,8309.739,9104.631,8912.32,7870.599,7993.987,8152.228,8303.336,0.0,0.872
6077.244,8171.897,8939.624,8749.381,7742.385,7835.095,7998.989,8146.468,0.0,0.876
6019.375,8035.68,8775.287,8587.315,7617.042,7679.069,7847.734,7991.992,0.0,0.88
5959.263,7898.863,8612.2,8426.395,7491.89,7524.577,7698.851,7840.195,0.0,0.884
5894.403,7760.601,8449.274,8266.616,7365.158,7370.054,7551.317,7690.17,0.0,0.888
5825.994,7621.087,8284.217,8106.183,7237.083,7215.653,7403.625,7540.104,0.0,0.892
5756.176,7481.042,8116.746,7943.526,7109.055,7062.0,7255.89,7389.29,0.0,0.896
5685.952,7342.511,7950.081,7780.896,6982.708,6909.576,7108.697,7238.63,0.0,0.9
5613.953,7204.862,7786.062,7620.679,6856.47,6757.847,6959.862,7086.645,0.0,0.904
5538.551,7064.447,7622.344,7460.035,6726.449,6605.341,6807.614,6930.755,0.0,0.908
5462.102,6922.207,7457.841,7297.257,6594.064,6453.025,6655.656,6774.325,0.0,0.912
5387.388,6782.769,7294.526,7136.078,6464.722,6303.499,6507.645,6622.707,0.0,0.916
5312.622,6647.072,7133.864,6978.705,6339.366,6157.618,6363.555,6476.67,0.0,0.92
5233.49,6509.548,6973.451,6821.944,6212.074,6011.917,6220.896,6332.043,0.0,0.924
5150.47,6366.548,6810.313,6663.085,6079.398,5862.634,6077.335,6185.441,0.0,0.928
5069.436,6224.006,6646.731,6504.229,5947.297,5713.184,5934.637,6039.7,0.0,0.932
4992.697,6088.373,6487.87,6349.205,5821.846,5569.893,5795.967,5898.941,0.0,0.936
4916.485,5957.609,6335.249,6198.82,5699.94,5432.21,5660.696,5761.546,0.0,0.9400000000000001
4837.264,5825.007,6184.392,6049.792,5575.52,5293.734,5525.883,5623.169,0.0,0.9440000000000001
4758.154,5691.097,6033.094,5901.562,5452.022,5154.79,5393.412,5486.331,0.0,0.9480000000000001
4682.837,5562.37,5884.875,5757.199,5335.905,5022.129,5266.218,5355.375,0.0,0.9520000000000001
4605.661,5435.576,5738.937,5614.456,5220.25,4892.459,5136.844,5223.317,0.0,0.9560000000000001
4520.904,5302.728,5589.712,5468.173,5094.163,4755.023,4996.019,5080.607,0.0,0.96
4433.338,5166.568,5436.4,5318.805,4961.714,4609.95,4847.727,4930.977,0.0,0.964
4349.676,5035.458,5284.584,5171.176,4835.53,4468.824,4704.044,4786.938,0.0,0.968
4268.812,4910.489,5139.34,5028.861,4718.419,4338.37,4571.716,4654.728,0.0,0.972
4186.671,4786.121,4999.432,4891.098,4602.827,4213.094,4447.343,4529.093,0.0,0.976
4105.22,4661.531,4861.167,4755.46,4486.153,4087.19,4324.728,4403.558,0.0,0.98
4029.039,4541.719,4725.096,4622.639,4374.187,3964.031,4203.292,4279.459,0.0,0.984
3954.984,4426.318,4592.977,4493.481,4267.462,3847.076,4084.802,4159.484,0.0,0.988
3875.142,4308.079,4461.346,4363.837,4157.074,3730.999,3966.483,4039.192,0.0,0.992
3789.233,4184.342,4325.099,4229.425,4038.847,3610.196,3844.302,3913.198,0.0,0.996
3704.691,4061.801,4186.217,4093.646,3921.016,3489.103,3720.982,3785.646,0.0,1.0
3624.197,3944.927,4051.153,3963.292,3810.427,3374.414,3602.623,3664.333,0.0,1.004
3542.42,3828.811,3920.583,3837.795,3701.57,3263.078,3488.992,3547.891,0.0,1.008
3458.143,3710.388,3790.708,3711.415,3588.894,3148.343,3375.476,3430.431,0.0,1.012
3377.727,3594.437,3661.794,3584.141,3477.817,3031.869,3261.659,3313.134,0.0,1.016
3303.684,3484.494,3538.183,3462.082,3374.432,2920.718,3151.331,3200.777,0.0,1.02
3230.676,3377.321,3420.87,3346.941,3274.994,2815.518,3045.967,3093.139,0.0,1.024
3155.216,3269.633,3305.617,3233.113,3173.503,2710.927,2942.73,2986.234,0.0,1.028
3080.952,3163.807,3189.883,3118.066,3072.03,2606.428,2839.075,2878.428,0.0,1.032
3009.667,3061.853,3075.281,3004.767,2974.679,2505.366,2735.422,2771.747,0.0,1.036
2936.701,2960.482,2962.973,2893.985,2878.553,2406.823,2632.732,2667.054,0.0,1.04
2860.301,2856.904,2852.296,2784.973,2779.784,2307.117,2530.256,2562.469,0.0,1.044
2786.27,2755.763,2744.078,2679.241,2682.78,2207.671,2429.16,2459.772,0.0,1.048
2719.159,2663.72,2641.399,2579.029,2594.712,2115.37,2334.667,2364.902,0.0,1.052
2653.765,2576.785,2543.436,2482.569,2512.073,2030.039,2246.347,2276.82,0.0,1.056
2582.464,2484.036,2443.965,2383.932,2424.614,1942.65,2156.133,2186.034,0.0,1.06
2508.341,2386.162,2341.676,2282.795,2333.144,1851.317,2062.474,2090.353,0.0,1.064
2438.732,2292.96,2241.868,2184.938,2246.835,1763.13,1971.563,1997.812,0.0,1.068
